sku_type_id,sku_supplier_id,sku_internal_code,sku_code,sku_origin,sku_size_d,sku_size_w,sku_size_h,sku_shape_id,sku_colour_id,sku_weight
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1853,,3.2,3.25,,16,,1.06
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1853,,3.3,3.3,,16,,0.82
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1854,,3.6,3.6,,16,,1.65
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1854,,3.7,3.7,,16,,0.18
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1855,,1.3,1.8,,16,,9.3
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1856,,0.9,1,,16,,2.92
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1856,,1.1,1.1,,16,,0.99
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1856,,1.2,1.2,,16,,2.05
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1857,,1.3,1.35,,16,,4.79
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1857,,1.4,1.4,,16,,0.89
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1857,,1.5,1.5,,16,,7.3
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1857,,1.6,1.6,,16,,6.1
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1857,,1.7,1.7,,16,,6.53
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1857,,3.9,3.9,,16,,3.07
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1857A,,3.9,3.9,,16,,0.68
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,1.8,1.8,,16,,0.77
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,1.9,1.9,,16,,0.02
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,1.8,1.9,,16,,1.29
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,2,2,,16,,1.31
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,2.1,2.1,,16,,3.61
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,2.2,2.2,,16,,3.56
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,2.3,2.3,,16,,1.96
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,2.4,2.4,,16,,0.95
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1858,,2.6,2.6,,16,,0.59
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1859,,2.8,2.9,,16,,2.4
